time_s,temperature_C,pwm,heat_cool
141.55,14.97,213,0
141.67,14.93,213,0
141.79,14.88,213,0
141.92,14.85,213,0
142.04,14.81,213,0
142.16,14.76,213,0
142.28,14.73,213,0
142.41,14.7,213,0
142.53,14.65,213,0
142.65,14.61,213,0
142.77,14.57,213,0
142.9,14.53,213,0
143.02,14.49,213,0
143.14,14.45,213,0
143.26,14.41,213,0
143.38,14.37,213,0
143.51,14.33,213,0
143.63,14.29,213,0
143.75,14.26,213,0
143.87,14.22,213,0
144.0,14.18,213,0
144.12,14.14,213,0
144.24,14.1,213,0
144.36,14.07,213,0
144.49,14.03,213,0
144.61,13.99,213,0
144.73,13.95,213,0
144.85,13.92,213,0
144.98,13.87,213,0
145.1,13.84,213,0
145.22,13.8,213,0
145.34,13.76,213,0
145.47,13.73,214,0
145.59,13.68,213,0
145.71,13.65,213,0
145.83,13.61,213,0
145.95,13.57,213,0
146.08,13.54,213,0
146.2,13.5,213,0
146.32,13.45,213,0
146.45,13.41,213,0
146.57,13.38,213,0
146.69,13.34,213,0
146.81,13.3,213,0
146.93,13.27,213,0
147.06,13.22,213,0
147.18,13.19,213,0
147.3,13.15,214,0
147.42,13.12,213,0
147.55,13.08,213,0
147.67,13.04,213,0
147.79,13.0,213,0
147.91,12.97,213,0
148.04,12.93,213,0
148.16,12.89,213,0
148.28,12.86,213,0
148.4,12.81,213,0
148.53,12.78,213,0
148.65,12.74,213,0
148.77,12.71,213,0
148.89,12.68,213,0
149.02,12.63,213,0
149.14,12.59,213,0
149.26,12.56,213,0
149.38,12.52,213,0
149.51,12.49,213,0
149.63,12.46,213,0
149.75,12.42,213,0
149.87,12.38,213,0
149.99,12.34,213,0
150.12,12.31,213,0
150.24,12.27,213,0
150.36,12.23,213,0
150.48,12.2,213,0
150.61,12.16,213,0
150.73,12.12,213,0
150.85,12.08,213,0
150.97,12.05,213,0
151.1,12.01,213,0
151.22,11.98,213,0
151.34,11.94,213,0
151.46,11.9,213,0
151.59,11.87,213,0
151.71,11.83,213,0
151.83,11.81,213,0
151.95,11.76,213,0
152.08,11.72,213,0
152.2,11.69,213,0
152.32,11.66,213,0
152.44,11.63,213,0
152.56,11.59,213,0
152.69,11.56,213,0
152.81,11.52,213,0
152.93,11.49,213,0
153.05,11.46,213,0
153.18,11.43,213,0
153.3,11.4,213,0
153.42,11.35,213,0
153.54,11.32,213,0
153.67,11.29,213,0
153.79,11.25,213,0
153.91,11.22,213,0
154.03,11.19,213,0
154.16,11.14,213,0
154.28,11.11,213,0
154.4,11.08,213,0
154.52,11.04,213,0
154.65,11.01,213,0
154.77,10.97,213,0
154.89,10.94,213,0
155.01,10.92,213,0
155.13,10.88,213,0
155.26,10.84,213,0
155.38,10.82,213,0
155.5,10.77,213,0
155.62,10.75,213,0
155.75,10.72,213,0
155.87,10.68,213,0
155.99,10.65,213,0
156.11,10.62,213,0
156.24,10.58,213,0
156.36,10.55,213,0
156.48,10.52,213,0
156.6,10.49,213,0
156.73,10.45,213,0
156.85,10.42,213,0
156.97,10.39,213,0
157.09,10.36,213,0
157.22,10.33,213,0
157.34,10.3,213,0
157.46,10.27,213,0
157.58,10.25,213,0
157.71,10.22,213,0
157.83,10.18,213,0
157.95,10.15,213,0
158.07,10.12,213,0
158.19,10.08,213,0
158.32,10.06,213,0
158.44,10.03,213,0
158.56,9.99,213,0
158.68,9.96,213,0
158.81,9.93,213,0
158.93,9.91,213,0
159.05,9.87,213,0
159.17,9.83,213,0
159.3,9.79,213,0
159.42,9.77,213,0
159.54,9.75,213,0
159.66,9.71,213,0
159.79,9.69,213,0
159.91,9.66,213,0
160.03,9.62,213,0
160.15,9.6,213,0
160.27,9.57,213,0
160.4,9.55,213,0
160.52,9.5,213,0
160.64,9.49,213,0
160.76,9.45,213,0
160.89,9.42,213,0
161.01,9.39,213,0
161.13,9.36,213,0
161.25,9.34,213,0
161.38,9.31,213,0
161.5,9.28,213,0
161.62,9.25,213,0
161.74,9.22,213,0
161.87,9.19,213,0
161.99,9.17,213,0
162.11,9.14,213,0
162.23,9.11,213,0
162.36,9.07,213,0
162.48,9.05,213,0
162.6,9.02,213,0
162.72,8.99,213,0
162.84,8.97,213,0
162.97,8.95,213,0
163.09,8.92,213,0
163.21,8.9,213,0
163.33,8.86,213,0
163.46,8.82,213,0
163.58,8.81,213,0
163.7,8.81,213,0
163.82,8.74,213,0
163.95,8.71,213,0
164.07,8.71,213,0
164.19,8.68,213,0
164.31,8.64,213,0
164.43,8.64,213,0
164.56,8.62,213,0
164.68,8.55,213,0
164.8,8.55,213,0
164.92,8.53,213,0
165.05,8.49,213,0
165.17,8.48,213,0
165.29,8.46,213,0
165.41,8.44,213,0
165.54,8.37,213,0
165.66,8.37,213,0
165.78,8.36,213,0
165.9,8.32,213,0
166.02,8.3,213,0
166.15,8.27,213,0
166.27,8.24,213,0
166.39,8.23,213,0
166.51,8.18,213,0
166.64,8.17,213,0
166.76,8.15,213,0
166.88,8.11,213,0
167.0,8.1,213,0
167.13,8.09,213,0
167.25,8.05,213,0
167.37,8.03,213,0
167.49,8.02,213,0
167.62,7.99,213,0
167.74,7.97,213,0
167.86,7.95,213,0
167.98,7.92,213,0
168.1,7.9,213,0
168.23,7.87,213,0
168.35,7.86,213,0
168.47,7.81,213,0
168.59,7.8,213,0
168.72,7.77,214,0
168.84,7.76,213,0
168.96,7.73,213,0
169.08,7.72,213,0
169.21,7.68,213,0
169.33,7.66,214,0
169.45,7.64,213,0
169.57,7.61,213,0
169.7,7.59,213,0
169.82,7.57,213,0
169.94,7.55,213,0
170.06,7.52,213,0
170.18,7.49,213,0
170.31,7.48,213,0
170.43,7.44,213,0
170.55,7.44,213,0
170.67,7.42,213,0
170.8,7.38,213,0
170.92,7.37,213,0
171.04,7.34,213,0
171.16,7.32,213,0
171.29,7.29,213,0
171.41,7.27,213,0
171.53,7.25,213,0
171.65,7.23,213,0
171.77,7.2,213,0
171.9,7.19,213,0
172.02,7.15,213,0
172.14,7.13,213,0
172.26,7.11,213,0
172.39,7.09,213,0
172.51,7.07,213,0
172.63,7.04,213,0
172.75,7.02,213,0
172.88,6.99,213,0
173.0,6.97,213,0
173.12,6.95,213,0
173.24,6.93,213,0
173.37,6.91,213,0
173.49,6.88,213,0
173.61,6.86,213,0
173.73,6.84,213,0
173.85,6.82,213,0
173.98,6.79,213,0
174.1,6.78,213,0
174.22,6.76,213,0
174.34,6.73,213,0
174.47,6.72,213,0
174.59,6.7,213,0
174.71,6.69,213,0
174.83,6.65,213,0
174.96,6.64,213,0
175.08,6.61,213,0
175.2,6.61,213,0
175.32,6.57,213,0
175.44,6.56,213,0
175.57,6.53,213,0
175.69,6.51,213,0
175.81,6.51,213,0
175.93,6.48,213,0
176.06,6.46,213,0
176.18,6.43,213,0
176.3,6.42,213,0
176.42,6.41,213,0
176.55,6.37,213,0
176.67,6.36,213,0
176.79,6.34,213,0
176.91,6.33,213,0
177.04,6.3,213,0
177.16,6.29,213,0
177.28,6.26,213,0
177.4,6.25,213,0
177.52,6.23,213,0
177.65,6.22,213,0
177.77,6.19,213,0
177.89,6.17,213,0
178.01,6.16,213,0
178.14,6.14,213,0
178.26,6.11,213,0
178.38,6.11,213,0
178.5,6.1,214,0
178.63,6.06,213,0
178.75,6.05,213,0
178.87,6.02,213,0
178.99,5.99,213,0
179.12,5.98,213,0
179.24,5.97,213,0
179.36,5.93,213,0
179.48,5.92,213,0
179.6,5.91,213,0
179.73,5.88,213,0
179.85,5.87,213,0
179.97,5.85,213,0
180.09,5.82,213,0
180.22,5.82,213,0
180.34,5.8,213,0
180.46,5.77,213,0
180.58,5.76,213,0
180.71,5.74,213,0
180.83,5.7,213,0
180.95,5.7,213,0
181.07,5.68,213,0
181.19,5.67,213,0
181.32,5.66,213,0
181.44,5.63,213,0
181.56,5.61,213,0
181.68,5.6,213,0
181.81,5.59,213,0
181.93,5.56,213,0
182.05,5.56,213,0
182.17,5.53,213,0
182.3,5.52,213,0
182.42,5.5,213,0
182.54,5.47,213,0
182.66,5.46,213,0
182.79,5.45,213,0
182.91,5.44,213,0
183.03,5.41,213,0
183.15,5.4,213,0
183.27,5.36,213,0
183.4,5.36,213,0
183.52,5.34,213,0
183.64,5.33,213,0
183.76,5.32,213,0
183.88,5.29,213,0
184.01,5.28,213,0
184.13,5.26,213,0
184.25,5.25,213,0
184.38,5.22,213,0
184.5,5.21,213,0
184.62,5.19,213,0
184.74,5.18,213,0
184.86,5.17,213,0
184.99,5.14,213,0
185.11,5.13,213,0
185.23,5.11,213,0
185.35,5.1,213,0
185.48,5.07,213,0
185.6,5.07,213,0
185.72,5.04,213,0
185.84,5.03,213,0
185.97,5.01,213,0
186.09,4.99,213,0
186.21,4.98,213,0
186.33,4.96,213,0
186.46,4.94,213,0
186.58,4.94,213,0
186.7,4.92,214,0
186.82,4.9,213,0
186.94,4.88,213,0
187.07,4.87,213,0
187.19,4.85,213,0
187.31,4.84,213,0
187.43,4.82,213,0
187.55,4.81,213,0
187.68,4.78,213,0
187.8,4.77,213,0
187.92,4.76,213,0
188.05,4.74,213,0
188.17,4.72,213,0
188.29,4.7,214,0
188.41,4.7,214,0
188.53,4.68,213,0
188.66,4.67,213,0
188.78,4.64,213,0
188.9,4.63,213,0
189.02,4.62,213,0
189.15,4.6,213,0
189.27,4.58,213,0
189.39,4.56,213,0
189.51,4.55,213,0
189.63,4.54,213,0
189.76,4.52,213,0
189.88,4.49,213,0
190.0,4.49,213,0
190.13,4.47,213,0
190.25,4.45,213,0
190.37,4.44,213,0
190.49,4.42,213,0
190.61,4.41,213,0
190.74,4.39,213,0
190.86,4.38,213,0
190.98,4.36,213,0
191.1,4.36,213,0
191.23,4.34,213,0
191.35,4.34,213,0
191.47,4.32,213,0
191.59,4.3,213,0
191.72,4.3,213,0
191.84,4.27,213,0
191.96,4.27,213,0
192.08,4.24,213,0
192.2,4.24,213,0
192.33,4.22,213,0
192.45,4.22,213,0
192.57,4.2,213,0
192.69,4.19,213,0
192.82,4.16,213,0
192.94,4.17,213,0
193.06,4.15,213,0
193.18,4.14,213,0
193.31,4.13,213,0
193.43,4.12,213,0
193.55,4.1,213,0
193.67,4.08,213,0
193.8,4.07,213,0
193.92,4.04,213,0
194.04,4.05,213,0
194.16,4.05,213,0
194.28,4.02,213,0
194.41,4.02,213,0
194.53,3.99,213,0
194.65,3.99,213,0
194.77,3.96,213,0
194.9,3.95,213,0
195.02,3.96,213,0
195.14,3.93,213,0
195.26,3.93,213,0
195.39,3.91,213,0
195.51,3.91,213,0
195.63,3.89,213,0
195.75,3.9,213,0
195.87,3.88,213,0
196.0,3.87,213,0
196.12,3.85,213,0
196.24,3.83,213,0
196.36,3.82,213,0
196.49,3.8,213,0
196.61,3.79,213,0
196.73,3.79,213,0
196.85,3.77,213,0
196.98,3.75,213,0
197.1,3.74,213,0
197.22,3.74,213,0
197.34,3.73,213,0
197.47,3.72,213,0
197.59,3.7,213,0
197.71,3.7,213,0
197.83,3.67,213,0
197.95,3.66,213,0
198.08,3.65,213,0
198.2,3.66,213,0
198.32,3.64,213,0
198.44,3.62,213,0
198.57,3.62,213,0
198.69,3.6,213,0
198.81,3.6,213,0
198.93,3.58,213,0
199.06,3.58,213,0
199.18,3.56,213,0
199.3,3.56,213,0
199.42,3.54,213,0
199.55,3.54,213,0
199.67,3.52,213,0
199.79,3.51,213,0
199.91,3.49,213,0
200.03,3.48,213,0
200.16,3.48,213,0
200.28,3.45,213,0
200.4,3.45,213,0
200.52,3.44,213,0
200.65,3.43,213,0
200.77,3.42,213,0
200.89,3.4,213,0
201.01,3.41,213,0
201.14,3.38,213,0
201.26,3.38,213,0
201.38,3.38,213,0
201.5,3.36,213,0
201.63,3.34,213,0
201.75,3.33,213,0
201.87,3.33,213,0
201.99,3.32,213,0
202.11,3.32,214,0
202.24,3.29,213,0
202.36,3.28,213,0
202.48,3.27,213,0
202.6,3.28,213,0
202.73,3.25,213,0
202.85,3.26,214,0
202.97,3.24,213,0
203.09,3.23,213,0
203.22,3.21,213,0
203.34,3.19,213,0
203.46,3.19,213,0
203.58,3.18,213,0
203.71,3.17,213,0
203.83,3.15,213,0
203.95,3.14,213,0
204.07,3.12,213,0
204.19,3.11,213,0
204.32,3.11,213,0
204.44,3.08,213,0
204.56,3.09,213,0
204.68,3.07,213,0
204.81,3.06,213,0
204.93,3.04,213,0
205.05,3.04,213,0
205.17,3.03,213,0
205.3,3.02,213,0
205.42,3.0,213,0
205.54,2.99,214,0
205.66,2.98,213,0
205.79,2.97,213,0
205.91,2.96,213,0
206.03,2.94,213,0
206.15,2.94,213,0
206.27,2.92,214,0
206.4,2.92,213,0
206.52,2.9,213,0
206.64,2.88,213,0
206.76,2.87,213,0
206.88,2.86,213,0
207.01,2.85,213,0
207.13,2.83,213,0
207.25,2.83,213,0
207.38,2.81,213,0
207.5,2.8,213,0
207.62,2.78,213,0
207.74,2.77,213,0
207.86,2.77,213,0
207.99,2.74,213,0
208.11,2.75,213,0
208.23,2.72,213,0
208.35,2.71,213,0
208.48,2.71,213,0
208.6,2.7,213,0
208.72,2.68,213,0
208.84,2.68,213,0
208.97,2.67,213,0
209.09,2.65,213,0
209.21,2.65,213,0
209.33,2.62,213,0
209.46,2.63,213,0
209.58,2.6,213,0
209.7,2.59,213,0
209.82,2.59,213,0
209.94,2.57,213,0
210.07,2.56,213,0
210.19,2.55,213,0
210.31,2.52,214,0
210.43,2.53,213,0
210.55,2.51,213,0
210.68,2.5,213,0
210.8,2.5,213,0
210.92,2.48,213,0
211.05,2.47,213,0
211.17,2.46,213,0
211.29,2.44,214,0
211.41,2.43,213,0
211.53,2.42,213,0
211.66,2.41,213,0
211.78,2.39,213,0
211.9,2.38,213,0
212.02,2.36,213,0
212.15,2.37,213,0
212.27,2.35,213,0
212.39,2.34,213,0
212.51,2.33,213,0
212.63,2.31,213,0
212.76,2.3,213,0
212.88,2.29,213,0
213.0,2.3,213,0
213.13,2.27,213,0
213.25,2.27,213,0
213.37,2.24,213,0
213.49,2.26,213,0
213.61,2.21,213,0
213.74,2.21,213,0
213.86,2.2,213,0
213.98,2.17,213,0
214.1,2.19,213,0
214.23,2.17,213,0
214.35,2.15,213,0
214.47,2.14,213,0
214.59,2.13,213,0
214.72,2.11,213,0
214.84,2.11,213,0
214.96,2.09,213,0
215.08,2.09,213,0
215.2,2.07,213,0
215.33,2.06,214,0
215.45,2.05,213,0
215.57,2.04,213,0
215.69,2.04,213,0
215.82,2.03,213,0
215.94,2.01,213,0
216.06,2.0,213,0
216.18,1.98,213,0
216.3,1.98,213,0
216.43,1.97,213,0
216.55,1.97,213,0
216.67,1.95,213,0
216.8,1.95,213,0
216.92,1.92,213,0
217.04,1.93,213,0
217.16,1.9,213,0
217.28,1.89,213,0
217.41,1.89,213,0
217.53,1.87,213,0
217.65,1.86,213,0
217.77,1.86,213,0
217.9,1.84,213,0
218.02,1.83,213,0
218.14,1.81,213,0
218.26,1.81,213,0
218.38,1.8,213,0
218.51,1.8,213,0
218.63,1.78,213,0
218.75,1.78,213,0
218.87,1.75,213,0
219.0,1.75,213,0
219.12,1.74,213,0
219.24,1.75,213,0
219.36,1.74,213,0
219.49,1.7,213,0
219.61,1.7,213,0
219.73,1.68,213,0
219.85,1.67,213,0
219.98,1.68,213,0
220.1,1.65,213,0
220.22,1.65,213,0
220.34,1.71,213,0
220.47,1.63,213,0
220.59,1.67,213,0
220.71,1.62,213,0
220.83,1.65,213,0
220.95,1.64,213,0
221.08,1.63,213,0
221.2,1.6,213,0
221.32,1.53,213,0
221.44,1.59,213,0
221.57,1.58,213,0
221.69,1.57,213,0
221.81,1.55,213,0
221.93,1.58,213,0
222.05,1.54,213,0
222.18,1.52,213,0
222.3,1.51,213,0
222.42,1.47,213,0
222.54,1.5,213,0
222.67,1.52,213,0
222.79,1.5,213,0
222.91,1.49,213,0
223.03,1.48,213,0
223.16,1.48,213,0
223.28,1.46,213,0
223.4,1.45,213,0
223.52,1.47,213,0
223.65,1.45,213,0
223.77,1.44,213,0
223.89,1.45,213,0
224.01,1.42,213,0
224.13,1.44,213,0
224.26,1.41,213,0
224.38,1.4,213,0
224.5,1.39,213,0
224.62,1.39,213,0
224.75,1.38,214,0
224.87,1.38,213,0
224.99,1.37,213,0
225.11,1.35,213,0
225.24,1.36,213,0
225.36,1.34,213,0
225.48,1.33,213,0
225.6,1.33,213,0
225.73,1.32,213,0
225.85,1.33,213,0
225.97,1.31,213,0
226.09,1.31,213,0
226.21,1.3,213,0
226.34,1.3,213,0
226.46,1.28,213,0
226.58,1.29,213,0
226.7,1.27,213,0
226.83,1.27,213,0
226.95,1.28,213,0
227.07,1.26,213,0
227.19,1.26,213,0
227.32,1.24,213,0
227.44,1.24,213,0
227.56,1.24,213,0
227.68,1.23,213,0
227.8,1.22,213,0
227.93,1.21,213,0
228.05,1.2,213,0
228.17,1.2,213,0
228.29,1.18,213,0
228.42,1.18,213,0
228.54,1.18,213,0
228.66,1.16,213,0
228.78,1.17,213,0
228.91,1.16,213,0
229.03,1.15,213,0
229.15,1.14,213,0
229.27,1.13,213,0
229.4,1.12,213,0
229.52,1.11,213,0
229.64,1.12,213,0
229.76,1.11,213,0
229.88,1.1,213,0
230.01,1.09,213,0
230.13,1.09,213,0
230.25,1.08,213,0
230.37,1.07,213,0
230.5,1.07,213,0
230.62,1.06,213,0
230.74,1.05,213,0
230.86,1.04,213,0
230.99,1.03,213,0
231.11,1.03,213,0
231.23,1.04,213,0
231.35,1.01,213,0
231.48,1.02,213,0
231.6,0.99,214,0
231.72,0.99,213,0
231.84,0.98,213,0
231.96,0.97,213,0
232.09,0.97,213,0
232.21,0.95,213,0
232.33,0.95,213,0
232.45,0.95,213,0
232.58,0.92,213,0
232.7,0.9,213,0
232.82,0.91,214,0
232.94,0.92,213,0
233.07,0.91,213,0
233.19,0.88,213,0
233.31,0.89,213,0
233.43,0.88,213,0
233.55,0.86,213,0
233.68,0.87,213,0
233.8,0.87,214,0
233.92,0.85,213,0
234.04,0.86,213,0
234.17,0.82,213,0
234.29,0.83,213,0
234.41,0.81,213,0
234.53,0.82,213,0
234.66,0.81,213,0
234.78,0.81,213,0
234.9,0.8,213,0
235.02,0.79,213,0
235.15,0.77,213,0
235.27,0.78,213,0
235.39,0.76,213,0
235.51,0.75,213,0
235.63,0.75,213,0
235.76,0.74,213,0
235.88,0.74,213,0
236.0,0.71,213,0
236.12,0.74,213,0
236.25,0.71,213,0
236.37,0.71,213,0
236.49,0.7,213,0
236.61,0.7,213,0
236.74,0.7,213,0
236.86,0.69,213,0
236.98,0.69,213,0
237.1,0.68,213,0
237.23,0.68,213,0
237.35,0.68,213,0
237.47,0.67,213,0
237.59,0.67,213,0
237.72,0.66,213,0
237.84,0.65,213,0
237.96,0.64,214,0
238.08,0.67,214,0
238.2,0.64,213,0
238.33,0.64,213,0
238.45,0.63,213,0
238.57,0.63,213,0
238.69,0.62,213,0
238.82,0.6,213,0
238.94,0.61,213,0
239.06,0.61,213,0
239.18,0.6,213,0
239.3,0.58,213,0
239.43,0.59,213,0
239.55,0.57,213,0
239.67,0.59,213,0
239.8,0.58,213,0
239.92,0.58,213,0
240.04,0.58,213,0
240.16,0.57,213,0
240.28,0.56,213,0
240.41,0.56,213,0
240.53,0.56,213,0
240.65,0.55,213,0
240.77,0.54,213,0
240.9,0.55,213,0
241.02,0.54,213,0
241.14,0.53,213,0
241.26,0.52,213,0
241.38,0.52,213,0
241.51,0.52,213,0
241.63,0.52,213,0
241.75,0.5,213,0
241.87,0.51,213,0
242.0,0.49,213,0
242.12,0.5,213,0
242.24,0.48,213,0
242.36,0.5,213,0
242.49,0.47,213,0
242.61,0.48,213,0
242.73,0.46,213,0
242.85,0.48,213,0
242.98,0.44,213,0
243.1,0.44,213,0
243.22,0.44,213,0
243.34,0.43,213,0
243.47,0.43,213,0
243.59,0.41,213,0
243.71,0.41,213,0
243.83,0.41,213,0
243.95,0.41,213,0
244.08,0.41,213,0
244.2,0.4,213,0
244.32,0.4,213,0
244.44,0.39,213,0
244.57,0.38,213,0
244.69,0.37,213,0
244.81,0.37,213,0
244.93,0.35,213,0
245.05,0.37,213,0
245.18,0.35,213,0
245.3,0.35,213,0
245.42,0.34,213,0
245.54,0.35,213,0
245.67,0.32,213,0
245.79,0.33,213,0
245.91,0.32,213,0
246.03,0.33,213,0
246.16,0.3,213,0
246.28,0.29,213,0
246.4,0.29,214,0
246.52,0.28,213,0
246.65,0.28,213,0
246.77,0.28,213,0
246.89,0.27,213,0
247.01,0.27,213,0
247.13,0.25,213,0
247.26,0.25,213,0
247.38,0.25,213,0
247.5,0.24,213,0
247.62,0.25,213,0
247.75,0.24,213,0
247.87,0.23,213,0
247.99,0.21,213,0
248.11,0.22,213,0
248.24,0.21,213,0
248.36,0.19,213,0
248.48,0.19,213,0
248.6,0.19,213,0
248.73,0.18,213,0
248.85,0.18,213,0
248.97,0.16,213,0
249.09,0.15,213,0
249.21,0.15,213,0
249.34,0.15,213,0
249.46,0.15,213,0
249.58,0.12,213,0
249.7,0.11,213,0
249.83,0.11,213,0
249.95,0.1,213,0
250.07,0.11,213,0
250.19,0.1,214,0
250.32,0.09,213,0
250.44,0.09,214,0
250.56,0.09,213,0
250.68,0.08,213,0
250.8,0.08,213,0
250.93,0.07,213,0
251.05,0.06,213,0
251.17,0.06,213,0
251.29,0.05,213,0
251.42,0.05,213,0
251.54,0.05,213,0
251.66,0.04,213,0
251.78,0.02,213,0
251.91,0.03,213,0
252.03,0.02,213,0
252.15,0.02,213,0
252.27,0.02,213,0
252.4,0.01,213,0
252.52,0.01,213,0
252.64,-0.0,213,0
252.76,0.0,213,0
252.88,-0.01,213,0
253.01,-0.02,213,0
253.13,-0.02,213,0
253.25,-0.02,213,0
253.37,-0.04,213,0
253.5,-0.02,213,0
253.62,-0.02,213,0
253.74,-0.03,213,0
253.86,-0.03,213,0
253.99,-0.04,213,0
254.11,-0.04,213,0
254.23,-0.06,213,0
254.35,-0.05,213,0
254.48,-0.07,213,0
254.6,-0.06,213,0
254.72,-0.05,213,0
254.84,-0.07,213,0
254.96,-0.08,213,0
255.09,-0.08,213,0
255.21,-0.06,213,0
255.33,-0.07,213,0
255.45,-0.07,213,0
255.58,-0.08,213,0
255.7,-0.09,213,0
255.82,-0.1,213,0
255.94,-0.08,213,0
256.07,-0.11,213,0
256.19,-0.1,213,0
256.31,-0.11,213,0
256.43,-0.11,213,0
256.55,-0.11,213,0
256.68,-0.13,213,0
256.8,-0.12,213,0
256.92,-0.14,213,0
257.04,-0.13,213,0
257.17,-0.14,213,0
257.29,-0.13,213,0
257.41,-0.14,213,0
257.53,-0.15,213,0
257.66,-0.15,213,0
257.78,-0.15,213,0
257.9,-0.14,213,0
258.02,-0.15,213,0
258.14,-0.15,213,0
258.27,-0.15,213,0
258.39,-0.16,213,0
258.51,-0.16,213,0
258.63,-0.16,213,0
258.76,-0.17,213,0
258.88,-0.17,213,0
259.0,-0.17,213,0
259.12,-0.16,214,0
259.25,-0.19,213,0
259.37,-0.18,213,0
259.49,-0.18,213,0
259.61,-0.18,213,0
259.74,-0.2,213,0
259.86,-0.18,213,0
259.98,-0.2,213,0
260.1,-0.19,213,0
260.23,-0.21,213,0
260.35,-0.22,213,0
260.47,-0.21,213,0
260.59,-0.22,213,0
260.72,-0.22,213,0
260.84,-0.22,213,0
260.96,-0.22,213,0
261.08,-0.23,213,0
261.2,-0.23,213,0
261.33,-0.24,213,0
261.45,-0.24,213,0
261.57,-0.23,213,0
261.69,-0.23,213,0
261.82,-0.23,213,0
261.94,-0.24,213,0
262.06,-0.25,213,0
262.18,-0.24,213,0
262.3,-0.24,213,0
262.43,-0.24,213,0
262.55,-0.26,214,0
262.67,-0.24,213,0
262.8,-0.26,213,0
262.92,-0.26,213,0
263.04,-0.28,213,0
263.16,-0.27,213,0
263.28,-0.28,213,0
263.41,-0.27,213,0
263.53,-0.28,213,0
263.65,-0.28,213,0
263.77,-0.29,213,0
263.9,-0.3,213,0
264.02,-0.29,213,0
264.14,-0.31,213,0
264.26,-0.3,213,0
264.39,-0.29,213,0
264.51,-0.31,213,0
264.63,-0.33,213,0
264.75,-0.31,213,0
264.88,-0.31,213,0
265.0,-0.31,213,0
265.12,-0.32,213,0
265.24,-0.31,213,0
265.36,-0.32,213,0
265.49,-0.33,213,0
265.61,-0.32,213,0
265.73,-0.33,213,0
265.85,-0.32,213,0
265.98,-0.34,213,0
266.1,-0.33,213,0
266.22,-0.34,213,0
266.34,-0.34,213,0
266.47,-0.35,213,0
266.59,-0.35,213,0
266.71,-0.35,214,0
266.83,-0.35,213,0
266.95,-0.36,213,0
267.08,-0.36,213,0
267.2,-0.37,213,0
267.32,-0.36,213,0
267.44,-0.38,213,0
267.57,-0.36,213,0
267.69,-0.37,213,0
267.81,-0.37,213,0
267.93,-0.37,213,0
268.05,-0.37,213,0
268.18,-0.38,213,0
268.3,-0.37,213,0
268.42,-0.39,213,0
268.55,-0.39,213,0
268.67,-0.39,213,0
268.79,-0.39,213,0
268.91,-0.39,213,0
269.03,-0.4,213,0
269.16,-0.39,213,0
269.28,-0.41,213,0
269.4,-0.4,213,0
269.52,-0.39,213,0
269.64,-0.4,213,0
269.77,-0.41,213,0
269.89,-0.4,213,0
270.01,-0.42,213,0
270.14,-0.42,213,0
270.26,-0.41,213,0
270.38,-0.42,213,0
270.5,-0.42,213,0
270.62,-0.42,213,0
270.75,-0.43,213,0
270.87,-0.43,213,0
270.99,-0.44,213,0
271.11,-0.43,213,0
271.24,-0.44,213,0
271.36,-0.44,213,0
271.48,-0.45,213,0
271.6,-0.44,213,0
271.73,-0.47,213,0
271.85,-0.45,213,0
271.97,-0.46,213,0
272.09,-0.46,213,0
272.22,-0.45,213,0
272.34,-0.47,213,0
272.46,-0.47,213,0
272.58,-0.48,213,0
272.7,-0.47,213,0
272.83,-0.48,213,0
272.95,-0.47,214,0
273.07,-0.48,213,0
273.19,-0.48,213,0
273.32,-0.49,213,0
273.44,-0.5,213,0
273.56,-0.49,213,0
273.68,-0.5,213,0
273.8,-0.5,213,0
273.93,-0.5,213,0
274.05,-0.52,213,0
274.17,-0.51,213,0
274.29,-0.52,213,0
274.42,-0.52,213,0
274.54,-0.51,213,0
274.66,-0.53,213,0
274.78,-0.53,213,0
274.91,-0.54,213,0
275.03,-0.52,213,0
275.15,-0.54,213,0
275.27,-0.53,213,0
275.39,-0.55,213,0
275.52,-0.55,213,0
275.64,-0.53,213,0
275.76,-0.55,213,0
275.89,-0.55,213,0
276.01,-0.57,213,0
276.13,-0.55,213,0
276.25,-0.57,213,0
276.37,-0.57,213,0
276.5,-0.56,213,0
276.62,-0.56,213,0
276.74,-0.58,213,0
276.86,-0.56,213,0
276.99,-0.58,213,0
277.11,-0.58,213,0
277.23,-0.59,213,0
277.35,-0.58,213,0
277.48,-0.59,213,0
277.6,-0.6,213,0
277.72,-0.59,213,0
277.84,-0.61,213,0
277.96,-0.6,213,0
278.09,-0.61,213,0
278.21,-0.6,213,0
278.33,-0.61,213,0
278.45,-0.61,213,0
278.58,-0.61,213,0
278.7,-0.61,213,0
278.82,-0.61,213,0
278.94,-0.62,213,0
279.07,-0.63,213,0
279.19,-0.62,213,0
279.31,-0.63,213,0
279.43,-0.62,213,0
279.56,-0.65,213,0
279.68,-0.61,213,0
279.8,-0.63,213,0
279.92,-0.63,213,0
280.04,-0.63,213,0
280.17,-0.64,213,0
280.29,-0.65,213,0
280.41,-0.61,213,0
280.53,-0.65,213,0
280.66,-0.66,213,0
280.78,-0.65,213,0
280.9,-0.65,213,0
281.02,-0.65,213,0
281.15,-0.67,213,0
281.27,-0.66,213,0
281.39,-0.67,213,0
281.51,-0.68,213,0
