time_s,temperature_C,pwm,heat_cool
168.27,59.58,0,1
168.39,59.53,0,1
168.52,59.47,0,1
168.64,59.43,0,1
168.76,59.39,0,1
168.88,59.33,0,1
169.0,59.29,0,1
169.13,59.25,0,1
169.25,59.18,0,1
169.37,59.15,0,1
169.49,59.09,0,1
169.61,59.03,0,1
169.74,59.0,0,1
169.86,58.94,0,1
169.98,58.89,0,1
170.1,58.85,0,1
170.23,58.78,0,1
170.35,58.74,0,1
170.47,58.69,0,1
170.59,58.64,0,1
170.71,58.6,0,1
170.84,58.54,0,1
170.96,58.49,0,1
171.08,58.46,0,1
171.2,58.39,0,1
171.32,58.35,0,1
171.45,58.31,0,1
171.57,58.25,0,1
171.69,58.21,0,1
171.81,58.17,0,1
171.94,58.1,0,1
172.06,58.06,0,1
172.18,58.02,0,1
172.3,57.97,0,1
172.42,57.93,0,1
172.55,57.87,0,1
172.67,57.82,0,1
172.79,57.79,0,1
172.91,57.73,0,1
173.03,57.69,0,1
173.16,57.66,0,1
173.28,57.59,0,1
173.4,57.54,0,1
173.52,57.51,0,1
173.65,57.45,0,1
173.77,57.42,0,1
173.89,57.37,0,1
174.01,57.32,0,1
174.13,57.29,0,1
174.26,57.23,0,1
174.38,57.18,0,1
174.5,57.16,0,1
174.62,57.08,0,1
174.75,57.06,0,1
174.87,57.01,0,1
174.99,56.96,0,1
175.11,56.93,0,1
175.23,56.87,0,1
175.36,56.84,0,1
175.48,56.8,0,1
175.6,56.75,0,1
175.72,56.71,0,1
175.84,56.67,0,1
175.97,56.62,0,1
176.09,56.59,0,1
176.21,56.54,0,1
176.33,56.49,0,1
176.46,56.46,0,1
176.58,56.41,0,1
176.7,56.37,0,1
176.82,56.34,0,1
176.94,56.28,0,1
177.07,56.25,0,1
177.19,56.2,0,1
177.31,56.15,0,1
177.43,56.12,0,1
177.55,56.07,0,1
177.68,56.03,0,1
177.8,55.99,0,1
177.92,55.94,0,1
178.04,55.9,0,1
178.16,55.87,0,1
178.29,55.81,0,1
178.41,55.78,0,1
178.53,55.74,0,1
178.65,55.69,0,1
178.78,55.66,0,1
178.9,55.61,0,1
179.02,55.57,0,1
179.14,55.54,0,1
179.26,55.48,0,1
179.39,55.45,0,1
179.51,55.41,0,1
179.63,55.36,0,1
179.75,55.33,0,1
179.88,55.29,0,1
180.0,55.24,0,1
180.12,55.21,0,1
180.24,55.16,0,1
180.36,55.12,0,1
180.49,55.09,0,1
180.61,55.04,0,1
180.73,55.0,0,1
180.85,54.97,0,1
180.98,54.92,0,1
181.1,54.89,0,1
181.22,54.85,0,1
181.34,54.79,0,1
181.46,54.77,0,1
181.59,54.71,0,1
181.71,54.69,0,1
181.83,54.65,0,1
181.95,54.59,0,1
182.07,54.56,0,1
182.2,54.53,0,1
182.32,54.48,0,1
182.44,54.46,0,1
182.56,54.41,0,1
182.69,54.37,0,1
182.81,54.34,0,1
182.93,54.29,0,1
183.05,54.26,0,1
183.17,54.22,0,1
183.3,54.17,0,1
183.42,54.14,0,1
183.54,54.09,0,1
183.66,54.07,0,1
183.78,54.03,0,1
183.91,53.98,0,1
184.03,53.94,0,1
184.15,53.91,0,1
184.27,53.86,0,1
184.4,53.83,0,1
184.52,53.78,0,1
184.64,53.75,0,1
184.76,53.71,0,1
184.88,53.67,0,1
185.01,53.64,0,1
185.13,53.6,0,1
185.25,53.56,0,1
185.37,53.52,0,1
185.49,53.48,0,1
185.62,53.45,0,1
185.74,53.4,0,1
185.86,53.36,0,1
185.98,53.32,0,1
186.11,53.27,0,1
186.23,53.26,0,1
186.35,53.21,0,1
186.47,53.16,0,1
186.59,53.14,0,1
186.72,53.13,0,1
186.84,53.08,0,1
186.96,53.05,0,1
187.08,52.98,0,1
187.21,52.98,0,1
187.33,52.95,0,1
187.45,52.91,0,1
187.57,52.86,0,1
187.69,52.83,0,1
187.82,52.77,0,1
187.94,52.75,0,1
188.06,52.7,0,1
188.18,52.68,0,1
188.3,52.63,0,1
188.43,52.59,0,1
188.55,52.56,0,1
188.67,52.53,0,1
188.79,52.51,0,1
188.91,52.48,0,1
189.04,52.41,0,1
189.16,52.39,0,1
189.28,52.35,0,1
189.4,52.31,0,1
189.53,52.28,0,1
189.65,52.24,0,1
189.77,52.21,0,1
189.89,52.18,0,1
190.01,52.14,0,1
190.14,52.11,0,1
190.26,52.07,0,1
190.38,52.04,0,1
190.5,52.0,0,1
190.63,51.97,0,1
190.75,51.94,0,1
190.87,51.9,0,1
190.99,51.86,0,1
191.11,51.84,0,1
191.24,51.79,0,1
191.36,51.76,0,1
191.48,51.73,0,1
191.6,51.69,0,1
191.72,51.66,0,1
191.85,51.61,0,1
191.97,51.59,0,1
192.09,51.56,0,1
192.21,51.52,0,1
192.34,51.5,0,1
192.46,51.45,0,1
192.58,51.42,0,1
192.7,51.39,0,1
192.82,51.35,0,1
192.95,51.32,0,1
193.07,51.28,0,1
193.19,51.25,0,1
193.31,51.22,0,1
193.44,51.18,0,1
193.56,51.16,0,1
193.68,51.12,0,1
193.8,51.09,0,1
193.92,51.06,0,1
194.05,51.03,0,1
194.17,50.99,0,1
194.29,50.96,0,1
194.41,50.92,0,1
194.53,50.9,0,1
194.66,50.86,2,1
194.78,50.82,17,1
194.9,50.8,37,1
195.03,50.76,65,1
195.15,50.73,75,1
195.27,50.7,81,1
195.4,50.67,81,1
195.52,50.65,81,1
195.64,50.63,81,1
195.76,50.61,81,1
195.88,50.58,81,1
196.01,50.58,81,1
196.13,50.57,81,1
196.25,50.57,81,1
196.37,50.57,81,1
196.5,50.57,81,1
196.62,50.58,81,1
196.74,50.58,81,1
196.86,50.6,81,1
196.98,50.61,81,1
197.11,50.63,81,1
197.23,50.66,81,1
197.35,50.67,81,1
197.47,50.7,81,1
197.6,50.72,81,1
197.72,50.74,81,1
197.84,50.78,81,1
197.96,50.81,81,1
198.08,50.84,81,1
198.21,50.88,81,1
198.33,50.91,81,1
198.45,50.95,81,1
198.57,50.99,81,1
198.69,51.02,81,1
198.82,51.06,81,1
198.94,51.1,81,1
199.06,51.15,81,1
199.18,51.19,81,1
199.31,51.23,81,1
199.43,51.28,81,1
199.55,51.31,81,1
199.67,51.37,81,1
199.79,51.42,81,1
199.92,51.46,81,1
200.04,51.52,81,1
200.16,51.55,81,1
200.28,51.61,81,1
200.41,51.65,81,1
200.53,51.71,81,1
200.65,51.77,81,1
200.77,51.81,81,1
200.89,51.87,81,1
201.02,51.92,81,1
201.14,51.97,81,1
201.26,52.03,81,1
201.38,52.07,81,1
201.51,52.13,81,1
201.63,52.18,81,1
201.75,52.23,81,1
201.87,52.29,81,1
202.0,52.33,81,1
202.12,52.4,81,1
202.24,52.44,81,1
202.36,52.5,81,1
202.48,52.56,81,1
202.61,52.61,81,1
202.73,52.67,81,1
202.85,52.72,81,1
202.97,52.77,81,1
203.1,52.83,81,1
203.22,52.87,81,1
203.34,52.94,81,1
203.46,52.99,81,1
203.58,53.04,81,1
203.71,53.1,81,1
203.83,53.15,81,1
203.95,53.21,81,1
204.07,53.26,81,1
204.19,53.31,81,1
204.32,53.38,81,1
204.44,53.42,81,1
204.56,53.48,81,1
204.68,53.53,81,1
204.8,53.58,81,1
204.93,53.65,81,1
205.05,53.69,81,1
205.17,53.75,81,1
205.29,53.8,81,1
205.42,53.84,81,1
205.54,53.91,81,1
205.66,53.96,81,1
205.78,54.02,81,1
205.91,54.07,81,1
206.03,54.11,81,1
206.15,54.18,81,1
206.27,54.22,81,1
206.39,54.28,81,1
206.52,54.33,81,1
206.64,54.37,81,1
206.76,54.43,81,1
206.88,54.47,79,0
207.01,54.53,140,0
207.13,54.57,140,0
207.25,54.62,140,0
207.37,54.67,140,0
207.5,54.71,140,0
207.62,54.73,140,0
207.74,54.76,140,0
207.86,54.77,140,0
207.98,54.8,140,0
208.11,54.78,140,0
208.23,54.8,140,0
208.35,54.77,140,0
208.47,54.75,140,0
208.6,54.75,140,0
208.72,54.71,140,0
208.84,54.7,140,0
208.96,54.66,140,0
209.08,54.63,140,0
209.21,54.6,140,0
209.33,54.55,140,0
209.45,54.52,140,0
209.57,54.46,140,0
209.7,54.41,140,0
209.82,54.37,140,0
209.94,54.29,140,0
210.06,54.26,140,0
210.18,54.18,140,0
210.31,54.1,140,0
210.43,54.06,140,0
210.55,53.96,140,0
210.67,53.91,140,0
210.8,53.83,140,0
210.92,53.75,140,0
211.04,53.7,140,0
211.16,53.58,140,0
211.28,53.53,140,0
211.41,53.46,140,0
211.53,53.36,140,0
211.65,53.27,140,0
211.77,53.18,140,0
211.9,53.11,140,0
212.02,53.04,140,0
212.14,52.94,140,0
212.26,52.85,140,0
212.38,52.78,140,0
212.51,52.66,140,0
212.63,52.59,140,0
212.75,52.49,140,0
212.87,52.41,140,0
213.0,52.33,140,0
213.12,52.2,140,0
213.24,52.12,140,0
213.36,52.03,140,0
213.48,51.93,140,0
213.61,51.85,140,0
213.73,51.74,140,0
213.85,51.63,140,0
213.97,51.56,140,0
214.1,51.45,140,0
214.22,51.35,140,0
214.34,51.25,140,0
214.46,51.15,140,0
214.58,51.06,140,0
214.71,50.95,140,0
214.83,50.86,140,0
214.95,50.78,140,0
215.07,50.67,140,0
215.2,50.58,140,0
215.32,50.46,140,0
215.44,50.37,140,0
215.56,50.29,140,0
215.68,50.19,140,0
215.81,50.08,140,0
215.93,49.99,140,0
216.05,49.9,140,0
216.17,49.8,140,0
216.3,49.71,140,0
216.42,49.61,140,0
216.54,49.51,140,0
216.66,49.41,140,0
216.78,49.31,140,0
216.91,49.22,140,0
217.03,49.12,140,0
217.15,49.03,140,0
217.27,48.93,140,0
217.4,48.85,140,0
217.52,48.75,140,0
217.64,48.65,140,0
217.76,48.57,140,0
217.88,48.47,140,0
218.01,48.38,140,0
218.13,48.28,140,0
218.25,48.19,140,0
218.37,48.11,140,0
218.5,48.01,140,0
218.62,47.92,140,0
218.74,47.83,140,0
218.86,47.73,140,0
218.98,47.65,140,0
219.11,47.53,140,0
219.23,47.47,140,0
219.35,47.38,140,0
219.47,47.27,140,0
219.6,47.19,140,0
219.72,47.11,140,0
219.84,47.0,140,0
219.96,46.93,140,0
220.08,46.84,140,0
220.21,46.74,140,0
220.33,46.65,140,0
220.45,46.57,140,0
220.57,46.48,140,0
220.7,46.4,140,0
220.82,46.31,140,0
220.94,46.22,140,0
221.06,46.14,140,0
221.18,46.05,140,0
221.31,45.97,140,0
221.43,45.88,140,0
221.55,45.8,140,0
221.67,45.71,140,0
221.8,45.62,140,0
221.92,45.53,140,0
222.04,45.45,140,0
222.16,45.36,140,0
222.28,45.29,140,0
222.41,45.19,140,0
222.53,45.12,140,0
222.65,45.03,140,0
222.77,44.94,140,0
222.9,44.86,140,0
223.02,44.78,140,0
223.14,44.71,140,0
223.26,44.62,140,0
223.38,44.54,140,0
223.51,44.48,140,0
223.63,44.39,140,0
223.75,44.29,140,0
223.87,44.24,140,0
223.99,44.14,140,0
224.12,44.06,140,0
224.24,43.98,140,0
224.36,43.91,140,0
224.48,43.83,140,0
224.61,43.75,140,0
224.73,43.67,140,0
224.85,43.61,140,0
224.97,43.51,140,0
225.1,43.44,140,0
225.22,43.37,140,0
225.34,43.28,140,0
225.46,43.21,140,0
225.58,43.13,140,0
225.71,43.06,140,0
225.83,42.99,140,0
225.95,42.9,140,0
226.07,42.83,140,0
226.2,42.77,140,0
226.32,42.69,140,0
226.44,42.63,140,0
226.56,42.52,140,0
226.68,42.48,140,0
226.81,42.38,140,0
226.93,42.31,140,0
227.05,42.24,140,0
227.17,42.17,140,0
227.3,42.09,140,0
227.42,42.02,140,0
227.54,41.94,140,0
227.66,41.89,140,0
227.78,41.79,140,0
227.91,41.74,140,0
228.03,41.65,140,0
228.15,41.58,140,0
228.27,41.5,140,0
228.4,41.43,140,0
228.52,41.37,140,0
228.64,41.31,140,0
228.76,41.24,140,0
228.88,41.17,140,0
229.01,41.1,140,0
229.13,41.04,140,0
229.25,40.96,140,0
229.37,40.88,140,0
229.49,40.84,140,0
229.62,40.75,140,0
229.74,40.69,140,0
229.86,40.64,140,0
229.98,40.55,140,0
230.11,40.49,140,0
230.23,40.4,140,0
230.35,40.35,140,0
230.47,40.28,140,0
230.6,40.21,140,0
230.72,40.14,140,0
230.84,40.07,140,0
230.96,40.02,140,0
231.08,39.93,140,0
231.21,39.88,140,0
231.33,39.81,140,0
231.45,39.74,140,0
231.57,39.68,140,0
231.7,39.62,140,0
231.82,39.56,140,0
231.94,39.49,140,0
232.06,39.42,140,0
232.18,39.36,140,0
232.31,39.3,140,0
232.43,39.24,140,0
232.55,39.16,140,0
232.67,39.1,140,0
232.8,39.05,140,0
232.92,38.98,140,0
233.04,38.92,140,0
233.16,38.86,140,0
233.28,38.8,140,0
233.41,38.73,140,0
233.53,38.66,140,0
233.65,38.62,140,0
233.77,38.54,140,0
233.9,38.49,140,0
234.02,38.42,140,0
234.14,38.36,140,0
234.26,38.3,140,0
234.38,38.23,140,0
234.51,38.18,140,0
234.63,38.11,140,0
234.75,38.06,140,0
234.87,37.98,140,0
235.0,37.94,140,0
235.12,37.88,140,0
235.24,37.81,140,0
235.36,37.76,140,0
235.49,37.69,140,0
235.61,37.63,140,0
235.73,37.58,140,0
235.85,37.52,140,0
235.97,37.46,140,0
236.1,37.39,140,0
236.22,37.34,140,0
236.34,37.28,140,0
236.46,37.22,140,0
236.58,37.16,140,0
236.71,37.11,140,0
236.83,37.04,140,0
236.95,36.98,140,0
237.07,36.94,140,0
237.2,36.87,140,0
237.32,36.8,140,0
237.44,36.75,140,0
237.56,36.69,140,0
237.69,36.63,140,0
237.81,36.59,140,0
237.93,36.53,140,0
238.05,36.47,140,0
238.17,36.41,140,0
238.3,36.36,140,0
238.42,36.3,140,0
238.54,36.24,140,0
238.66,36.19,140,0
238.79,36.13,140,0
238.91,36.07,140,0
239.03,36.01,140,0
239.15,35.96,140,0
239.27,35.9,140,0
239.4,35.85,140,0
239.52,35.79,140,0
239.64,35.74,140,0
239.76,35.67,140,0
239.88,35.64,140,0
240.01,35.56,140,0
240.13,35.51,140,0
240.25,35.46,140,0
240.37,35.39,140,0
240.5,35.35,140,0
240.62,35.3,140,0
240.74,35.26,140,0
240.86,35.19,140,0
240.99,35.15,140,0
241.11,35.09,140,0
241.23,35.04,140,0
241.35,34.98,140,0
241.47,34.92,140,0
241.6,34.88,140,0
241.72,34.82,140,0
241.84,34.77,140,0
241.96,34.72,140,0
242.08,34.65,140,0
242.21,34.61,140,0
242.33,34.55,140,0
242.45,34.51,140,0
242.57,34.44,140,0
242.7,34.4,140,0
242.82,34.34,140,0
242.94,34.29,140,0
243.06,34.24,140,0
243.19,34.17,140,0
243.31,34.13,140,0
243.43,34.08,140,0
243.55,34.03,140,0
243.67,33.98,140,0
243.8,33.94,140,0
243.92,33.89,140,0
244.04,33.83,140,0
244.16,33.8,140,0
244.29,33.73,140,0
244.41,33.69,140,0
244.53,33.63,140,0
244.65,33.59,140,0
244.77,33.53,140,0
244.9,33.49,140,0
245.02,33.43,140,0
245.14,33.38,140,0
245.26,33.34,140,0
245.38,33.29,140,0
245.51,33.23,140,0
245.63,33.19,140,0
245.75,33.14,140,0
245.87,33.09,140,0
246.0,33.03,140,0
246.12,33.0,140,0
246.24,32.96,140,0
246.36,32.89,140,0
246.48,32.85,140,0
246.61,32.79,140,0
246.73,32.77,140,0
246.85,32.7,140,0
246.97,32.67,140,0
247.1,32.6,140,0
247.22,32.57,140,0
